TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
10-10-1999,26,32.4,28.8,74,0,4.6,5,10,2,N
11-10-1999,24,30,27.7,77,5.2,0,4,40,1,N
12-10-1999,24,29.8,26.8,81,46,0.5,6,340,1,N
13-10-1999,25,31.6,27,83,0,0,5,340,2,N
14-10-1999,26,30.8,27.8,77,0,4,5,360,2,N
15-10-1999,25,32.2,27.6,76,0,1.1,5,150,2,S
16-10-1999,24,30.7,27.8,79,8888,5,4,300,2,NW
17-10-1999,25,31.6,27.6,76,0,4.5,5,360,2,N
18-10-1999,24,32.4,28,76,8.7,7,4,60,1,N
19-10-1999,24,32.8,26.2,86,11.8,2.5,5,20,1,N
20-10-1999,25,32.8,27.6,78,0,4,5,150,2,S
21-10-1999,26,30.4,28,78,0,2,5,80,1,E
22-10-1999,24,31.2,27.6,79,0,1,3,360,1,N
23-10-1999,25,31.1,25.9,86,4.8,1,4,350,1,N
24-10-1999,25,30.6,27.6,79,0,1.3,4,40,1,N
25-10-1999,25,33,28.2,73,2.6,2,6,170,2,S
26-10-1999,24,26.4,25.3,94,10.6,7,4,90,2,E
27-10-1999,25,30.6,27.4,80,2,0,4,350,1,N
28-10-1999,25,32.4,27.9,79,8888,1,4,350,1,N
29-10-1999,25,32.8,27.2,77,0,2,5,90,2,N
30-10-1999,24,30.2,26.4,84,12,4.6,5,170,2,E
31-10-1999,24,30.6,26.8,80,36,0,5,290,1,W
01-11-1999,24,31.5,27,78,0,1.5,3,30,0,W
02-11-1999,24,32,26.8,81,1.7,0,4,10,1,N
03-11-1999,24,29.8,26.6,84,0.2,2.5,5,260,2,SW
04-11-1999,23,31.8,26.8,78,6.2,0.1,7,250,2,SW
05-11-1999,24,32.8,27.7,74,0,4.5,5,270,2,W
06-11-1999,25,32.4,28,72,0,3,4,350,1,N
07-11-1999,25,31.3,27.8,68,0,2,3,230,1,SW
08-11-1999,25,29.8,27.1,81,0,0,3,270,0,W
09-11-1999,25,31.4,28.1,76,0,0,5,290,2,S
10-11-1999,26,31.8,28.4,73,0,0,5,150,2,S
11-11-1999,25,31.8,28.5,76,6.6,3,4,40,2,NE
12-11-1999,24,31.9,27.1,82,8.6,3,5,360,1,N
13-11-1999,25,31.7,27.9,79,6.7,1,6,350,2,N
14-11-1999,24,32.6,25.7,88,22.2,0.4,5,180,1,S
15-11-1999,24,31.6,27.4,82,54.4,3.5,5,230,2,W
16-11-1999,23,31.6,26.2,87,3.7,0.5,5,10,0,SW
17-11-1999,24,30.8,27.2,77,0,0,4,250,2,W
18-11-1999,24,31.2,27,80,11.1,0,5,250,1,W
19-11-1999,25,32,27.8,76,0,3.2,6,170,3,S
20-11-1999,25,31.8,27.9,75,0,5.5,5,220,2,S
21-11-1999,24,32.8,27.1,82,6.2,3.5,5,10,1,N
22-11-1999,25,31.9,27.9,77,0,4,4,360,1,N
23-11-1999,26,32.6,28.3,74,0,1.5,4,40,1,N
24-11-1999,25,31.4,27.6,82,18.8,5.1,5,170,1,S
25-11-1999,24,31.8,27.9,75,25,1.5,4,230,2,S
26-11-1999,25,29.6,27.1,86,17.6,3.2,4,350,2,N
27-11-1999,25,32.4,28.1,80,0,1,4,20,1,N
28-11-1999,26,32.4,28.4,77,0,2,5,340,1,N
29-11-1999,25,31.6,28.3,77,50,2.3,5,200,2,S
30-11-1999,26,31.6,27.9,78,8888,2,4,310,1,NW
01-12-1999,25,32.6,28.6,74,0,0,4,350,1,E
02-12-1999,25,32.6,28.2,78,0,6,4,280,1,W
03-12-1999,26,31.2,27.8,80,8888,5.5,4,40,2,NE
04-12-1999,25,29.8,27.2,84,27,0,4,90,1,E
05-12-1999,24,26,25.5,90,4,0,5,200,2,S
06-12-1999,24,31,27,83,1.4,0,4,10,0,N
07-12-1999,24,32,27.3,80,8888,0,4,310,2,W
08-12-1999,25,32.4,27.4,79,8888,1,5,260,2,W
09-12-1999,25,30.6,27.6,74,0,0.7,5,250,3,W
10-12-1999,26,31,27.7,76,8888,4,5,200,3,W
11-12-1999,24,31.8,28.1,74,8888,2.5,4,250,1,W
12-12-1999,26,32,27.9,74,8888,2,6,280,3,W
13-12-1999,25,29.2,27.3,84,3.4,5.4,4,220,3,W
14-12-1999,25,31,26.9,82,3.6,0,6,240,4,W
15-12-1999,25,30,27,78,0,0.5,5,260,3,W
16-12-1999,23,30.2,25.9,86,24.9,1,5,210,2,W
17-12-1999,24,27,25.1,90,3,0,4,230,2,W
18-12-1999,25,32.1,27.8,76,0,0,5,260,2,W
19-12-1999,25,31.4,28.2,69,0.4,2.5,4,270,2,W
20-12-1999,25,31.4,27.6,75,8888,1.5,5,280,3,W
21-12-1999,24,31.4,27.3,78,3.2,3,4,290,2,W
22-12-1999,25,31.6,27,84,5.2,2,6,290,2,W
23-12-1999,25,31.4,27.4,84,5.8,4,6,270,3,W
24-12-1999,23,31.2,26.9,85,14.3,1.5,4,240,3,W
25-12-1999,24,27.4,25.1,92,10,0,4,210,2,SW
26-12-1999,24,28.4,26.3,86,16.2,0,4,290,1,W
27-12-1999,23,30.4,26.3,85,77.4,0,4,290,2,W
28-12-1999,24,29.1,26.2,90,27.8,0,4,310,1,W
29-12-1999,24,30,26.6,86,42.5,0,4,170,2,W
30-12-1999,24,28.6,25.8,88,3.1,3.5,4,220,2,SW
31-12-1999,25,30.2,26.4,84,0,0,4,300,2,W
01-01-2000,24,29.4,26.8,83,9.1,2,4,280,2,W 
02-01-2000,25,29.8,27,81,8888,2,4,290,2,W 
03-01-2000,25,30.8,26.7,83,8888,0.7,4,260,1,W 
04-01-2000,24,31,27,82,50.2,1,6,290,2,W 
05-01-2000,25,31.8,27,82,1.6,3.5,4,240,2,SW
06-01-2000,24,30.4,26.6,80,30.2,1,4,260,1,W 
07-01-2000,23,30.2,24.7,94,33,2.1,3,270,0,NW
08-01-2000,24,28.6,26.4,82,8888,0.5,5,200,2,S 
09-01-2000,23,29.9,26.4,83,11.7,0,3,210,0,SW
10-01-2000,24,31,26.3,83,7.8,2.5,3,340,1,W 
11-01-2000,24,30,26.2,87,0.5,2.7,4,20,0,N 
12-01-2000,23,31.2,27.2,83,4.5,0,4,360,1,N 
13-01-2000,24,31.1,26.7,82,0,5,5,350,2,N 
14-01-2000,25,29.4,27.5,82,0,5,3,300,1,W 
15-01-2000,25,30,27.6,80,0,1.7,3,20,0,N 
16-01-2000,26,30.4,27.4,62,3.8,2,5,200,3,S 
17-01-2000,23,28.3,25.8,86,8888,4.5,5,270,2,W 
18-01-2000,24,27.6,25.8,87,0.2,0,4,270,2,W 
19-01-2000,25,31,26.5,80,1.5,0,5,250,2,W 
20-01-2000,24,30.6,26.9,77,27,2,5,170,3,S 
21-01-2000,24,28.9,26.4,85,0.3,0,6,300,2,NW
22-01-2000,25,30,27.1,76,2.4,2,5,240,2,W 
23-01-2000,24,31,27.8,74,68,2.3,5,280,2,W 
24-01-2000,25,29.4,26.8,86,0,5.5,7,180,3,S 
25-01-2000,23,30.3,27.5,84,94.8,0,5,310,2,NW
26-01-2000,23,28.4,25.2,90,12,2,5,260,3,W 
27-01-2000,25,29,25.3,92,11,0,6,290,2,W 
28-01-2000,25,29.6,26.7,78,0,0,5,160,2,S 
29-01-2000,24,32,28.4,73,10.8,4,4,310,2,W 
30-01-2000,24,28.4,26.2,91,4.3,6,3,260,1,W 
31-01-2000,24,29,26.4,88,8888,0,5,315,2,W 
01-02-2000,-,29.2,27,86,25.6,0,4,280,2,W
02-02-2000,-,29.8,27.1,82,21,1,4,290,2,W
03-02-2000,23,30.2,25.8,88,34.4,6,4,280,1,W
04-02-2000,23,30.6,25.8,88,16.7,2.3,5,270,1,N
05-02-2000,24,30.2,26.5,85,2.3,6.3,4,270,1,W
06-02-2000,24,29.8,25.6,91,37.9,5,4,300,2,W
07-02-2000,24,28.4,25.1,91,3.5,2,5,280,1,W
08-02-2000,23,28.1,26.2,90,55.3,0,2,100,0,SE
09-02-2000,23,28.6,25.4,89,4.5,0,2,360,0,NW
10-02-2000,24,30,25.6,89,11.7,0,4,290,1,W
11-02-2000,23,28.8,26.4,85,60.8,1.5,4,250,1,W
12-02-2000,24,30.6,26.6,86,0.1,2,4,270,2,W
13-02-2000,24,30.5,27,84,0.2,6,3,120,1,N
14-02-2000,26,30.8,27.6,83,0,1.3,3,300,1,W
15-02-2000,26,31.6,27.7,80,0,7,5,290,1,W
16-02-2000,25,31.1,27.4,83,0,2,5,360,2,N
17-02-2000,26,31.9,27.6,75,8888,7,4,10,2,W
18-02-2000,24,30.8,27.7,82,1.4,4.5,3,280,1,W
19-02-2000,23,31.2,27.1,81,29.4,2.5,4,160,2,N
20-02-2000,24,30.2,26.2,84,0,5.5,3,270,0,W
21-02-2000,24,30.4,27.5,83,0,2,4,360,1,N
22-02-2000,25,31.9,27.8,80,0.3,5.5,4,100,1,N
23-02-2000,25,31.5,27.7,81,8888,5.5,5,120,2,W
24-02-2000,25,29.4,27.2,76,0.5,4.5,5,290,2,W
25-02-2000,25,30.8,27.5,72,4.2,2.5,4,270,1,W
26-02-2000,25,29.3,27,84,0,1.8,3,310,2,W
27-02-2000,25,30.8,27.5,77,0,0,4,280,2,W
28-02-2000,25,30.8,27.6,74,0,3.5,4,280,1,W
29-02-2000,25,31.4,28,66,0,1,3,360,2,W
01-03-2000,27,31.2,28.4,68,0,0,4,110,1,N
02-03-2000,26,31.4,28.2,72,0.3,2.5,4,350,1,N
03-03-2000,24,28.2,26.9,82,22.5,0,3,80,1,E
04-03-2000,25,29.1,26.7,90,7.1,1.5,4,280,1,W
05-03-2000,24,31.6,27.9,80,4.9,6.8,4,270,2,W
06-03-2000,24,31.5,27.5,76,1.4,1.8,5,280,2,W
07-03-2000,26,31.6,28.1,74,0,5,7,250,3,W
08-03-2000,26,32,28.3,71,0,4.5,5,250,3,W
09-03-2000,24,31.7,27.6,84,4.7,2,5,360,3,W
10-03-2000,25,32.6,28.3,75,0,1.8,4,300,2,W
11-03-2000,25,32.6,28.1,72,0,3,5,310,2,W
12-03-2000,25,30.6,27.4,79,14.4,2.3,6,110,3,W
13-03-2000,25,29.8,26.8,84,3.2,0.5,4,200,2,W
14-03-2000,25,30.2,27.4,82,7.3,2,4,280,2,W
15-03-2000,26,34,29,68,0,8,6,280,4,W
16-03-2000,25,32.4,28.4,69,0,5.8,4,280,3,W
17-03-2000,25,30.8,27,71,0,2.5,6,280,3,W
18-03-2000,27,32.4,29,68,0,5.5,5,270,4,W
19-03-2000,24,32.2,28.6,72,17.5,6,5,80,1,N
20-03-2000,25,31,27.2,82,0,1.5,3,70,1,E
21-03-2000,26,32.2,28.5,72,0,2,4,270,2,W
22-03-2000,25,33.9,29.3,61,0,8,5,150,2,W
23-03-2000,26,30.2,27.9,77,0,2,5,250,1,W
24-03-2000,25,30.4,27.6,78,0,3,3,360,1,N
25-03-2000,25,31.4,27.9,74,0,2.2,4,260,2,W
26-03-2000,25,32.2,27.7,77,0,5,3,310,1,NW
27-03-2000,26,33.2,28.2,75,8888,4.5,4,320,1,NW
28-03-2000,26,30.6,28.2,81,0.1,3.3,3,350,1,N
29-03-2000,26,32.3,28.2,77,1.6,6.5,4,350,1,N
30-03-2000,25,32,28.2,77,11.9,6.7,3,310,0,NW
31-03-2000,25,31.4,28,80,3.4,6,3,310,0,N
01-04-2000,25,32,27.8,80,0,3,3,360,1,N
02-04-2000,24,32.8,28.7,77,58.5,5,6,70,1,N
03-04-2000,24,32.8,26.9,85,34.2,5.7,4,340,0,N
04-04-2000,25,32.2,27.6,82,0,5.7,4,350,2,N
05-04-2000,25,34.8,29.6,69,0.5,1,5,340,1,N
06-04-2000,25,31.4,27.3,82,4,0,3,270,2,W
07-04-2000,25,30.1,27,77,0,0,3,280,2,W
08-04-2000,25,31.6,27.4,77,0,4,6,340,2,N
09-04-2000,25,31.5,27.3,80,0,4.7,4,150,2,N
10-04-2000,26,32.2,28.7,72,0,2.8,4,210,3,W
11-04-2000,24,33.5,28.1,72,1.3,3,4,360,1,W
12-04-2000,25,34.2,27.5,76,17.7,7,4,270,1,W
13-04-2000,26,33.6,29.1,69,0,2,3,280,1,W
14-04-2000,25,34.2,28.8,70,0,8,3,10,1,N
15-04-2000,26,33.4,29,73,0,6.5,4,360,1,N
16-04-2000,26,32.6,29,74,0,4,4,360,2,N
17-04-2000,26,32.8,29,72,0,4,4,270,2,N
18-04-2000,26,32.5,28.8,77,0,3.5,4,340,1,N
19-04-2000,27,32.5,28.6,77,8888,4.5,4,310,2,NW
20-04-2000,25,34,28.3,80,36.3,1.6,5,340,0,W
21-04-2000,25,33.9,27.6,83,10.6,4.7,3,280,1,W
22-04-2000,26,32.4,28.3,82,8888,6.5,4,320,1,W
23-04-2000,25,30.2,27.5,84,4.5,4.1,3,80,0,N
24-04-2000,25,31.2,27.2,84,16.9,3.5,3,20,0,N
25-04-2000,25,31.4,27.5,83,0,2.8,2,10,0,N
26-04-2000,25,33,27.3,82,6.3,1.5,4,360,1,N
27-04-2000,25,32.4,27.9,79,8888,7.3,3,350,1,N
28-04-2000,24,32.2,26.9,87,30,7,4,10,1,N
29-04-2000,25,31.8,27.9,84,8888,4.5,3,40,0,N
30-04-2000,25,32.2,27.4,83,37,5,4,20,1,N
01-05-2000,25,31.9,27.6,82,0,0,3,360,1,N
02-05-2000,25,31,27.5,82,2,0,3,20,1,N
03-05-2000,24,31,26.6,90,8.1,0,3,20,1,N
04-05-2000,24,30.6,26.5,91,30.2,0,6,150,2,SE
05-05-2000,24,32.6,27.2,83,0,0,5,190,1,SW
06-05-2000,25,32.7,27.6,82,8888,0,3,50,0,NE
07-05-2000,25,32.4,28.4,80,0.2,0,4,360,2,N
08-05-2000,25,32.2,28.1,82,0,0,3,360,1,N
09-05-2000,26,32.4,28.3,81,0,0,5,170,1,N
10-05-2000,24,32.6,28.8,78,21.7,0,4,170,1,E
11-05-2000,25,32.4,27.8,85,9.1,0,3,350,1,N
12-05-2000,26,32.4,28.6,77,0,0,4,170,2,N
13-05-2000,27,34,29.3,70,0,0,4,70,1,E
14-05-2000,27,33.4,29,74,0,0,4,170,2,SW
15-05-2000,26,31,28.5,83,23.4,0,4,230,1,SW
16-05-2000,25,32.4,28.6,80,7.4,0,5,90,2,E
17-05-2000,26,32.4,29.1,76,0.5,0,4,90,2,W
18-05-2000,26,33.2,29.4,75,0,0,6,60,2,E
19-05-2000,25,33.2,28.8,75,1.5,0,5,170,2,S
20-05-2000,25,32,28.3,76,0,0,4,20,1,NE
21-05-2000,26,32.9,29.1,77,0,0,4,360,1,N
22-05-2000,26,32.6,28.9,77,0,0,4,20,2,N
23-05-2000,26,33.4,29.2,77,0,0,3,120,2,N
24-05-2000,26,33,28.9,78,0,0,4,110,2,E
25-05-2000,26,33,28.8,77,0,0,5,320,1,N
26-05-2000,26,33.4,29.2,77,0,0,3,360,1,N
27-05-2000,26,33,29.2,72,0,0,4,170,1,E
28-05-2000,25,32.9,27.8,80,0.8,0,5,270,1,N
29-05-2000,24,33.4,28.8,76,28.5,0,4,10,2,N
30-05-2000,25,32,28,84,0,0,4,340,1,N
31-05-2000,26,32.4,28.3,77,0,0,3,350,0,N
01-06-2000,25,33.2,29,69,0,6.5,6,110,1,NE
02-06-2000,25,30.6,27.2,74,6,0,3,360,1,N
03-06-2000,25,27.5,25.9,91,2.4,0,4,60,2,E
04-06-2000,25,31.4,26.8,86,13.2,4,5,340,2,N
05-06-2000,24,31.8,27.2,83,8888,5.5,4,170,1,S
06-06-2000,26,30.6,28.3,80,0,2,4,290,1,W
07-06-2000,25,31.4,27.4,88,20.8,0.5,4,360,0,E
08-06-2000,25,32,28.8,78,8888,4.5,4,40,1,E
09-06-2000,25,31.4,28,79,0,8,4,360,1,N
10-06-2000,25,32.2,28,78,0,4,4,360,2,N
11-06-2000,26,33,28.4,78,0,6.2,3,80,1,E
12-06-2000,24,32,28.2,80,17.6,2.5,5,30,1,N
13-06-2000,25,32.2,27.9,79,0,5.8,4,50,1,E
14-06-2000,25,31.6,28.1,80,5.3,5,3,360,1,N
15-06-2000,24,32.2,27.7,73,0,7,4,350,1,N
16-06-2000,25,32.4,28.4,68,0,5,4,10,1,N
17-06-2000,25,32,28.5,73,0,2,4,150,2,SE
18-06-2000,24,27,26,88,2.6,0,4,90,1,E
19-06-2000,25,31.8,27.6,79,0.3,4.5,5,90,1,E
20-06-2000,25,32.7,27.8,78,0.2,3,5,50,3,E
21-06-2000,25,28.8,26.4,86,0,0,5,90,2,E
22-06-2000,25,30.6,26.6,81,8888,6.5,5,90,2,E
23-06-2000,24,31.2,26.9,78,0.8,1,4,90,1,N
24-06-2000,24,32.4,27.6,78,1.6,5.5,5,90,2,E
25-06-2000,25,32.6,27.4,77,0,6.5,4,60,2,NE
26-06-2000,24,31.4,28.4,73,0,6.5,5,180,2,S
27-06-2000,25,32,27.8,71,0,5.3,4,20,1,N
28-06-2000,25,32.4,27.5,71,0,2,3,20,1,N
29-06-2000,25,31.6,27.8,76,7.3,5,4,360,2,N
30-06-2000,25,30.9,27.4,82,8888,5,-,-,1,SE
01-07-2000,26,32,28.3,73,0,4.5,5,40,2,NE
02-07-2000,25,30.8,27.5,82,3.8,4.5,4,150,1,SE
03-07-2000,25,32,27.6,80,0,4,4,80,1,E
04-07-2000,25,32.2,28.5,73,0,2.3,5,260,1,W
05-07-2000,25,33.4,28.2,77,0,7.5,5,260,1,N
06-07-2000,24,32.1,28.1,79,2.4,4.4,3,90,0,E
07-07-2000,25,31.6,27.7,79,0,8,4,20,1,N
08-07-2000,26,32,28.3,78,0,8,4,340,1,N
09-07-2000,26,32.4,28.4,80,8888,7,4,360,2,N
10-07-2000,24,31.1,27.8,81,0,2.5,3,110,1,W
11-07-2000,25,33.2,28.3,78,0,7.8,4,90,1,E
12-07-2000,25,33.2,28.2,72,0,8,4,50,1,NE
13-07-2000,25,32.6,28.4,75,0,7.8,4,70,2,E
14-07-2000,25,32.4,27.8,81,2,1.5,4,20,1,N
15-07-2000,25,32.8,28,76,0,8,3,40,0,E
16-07-2000,25,31.2,27.3,81,0,2.6,4,90,1,E
17-07-2000,26,31.8,28.2,79,0,8,5,90,2,E
18-07-2000,25,32.7,28.4,70,0,8,6,90,3,E
19-07-2000,25,33.4,28.2,77,0,8,4,100,2,E
20-07-2000,26,31.7,27.9,74,0,1.5,5,60,2,E
21-07-2000,25,32.8,28.8,78,0,7.9,5,80,1,E
22-07-2000,25,32.6,28.7,72,0,8,5,40,2,N
23-07-2000,25,33,27.8,67,0,8,4,350,2,NE
24-07-2000,25,32.6,28,75,0,8,5,80,2,E
25-07-2000,25,32.9,28.1,74,0,8,5,90,2,E
26-07-2000,25,31.6,28.2,72,0,2.3,6,100,2,E
27-07-2000,25,32,28.4,70,0,4,4,60,1,E
28-07-2000,25,31.6,28,80,1,2,3,350,1,N
29-07-2000,25,32,27.6,77,0,5,6,90,2,E
30-07-2000,26,33.9,28.4,72,0,8,6,80,2,E
31-07-2000,25,32.2,28.2,74,0,2.2,5,200,2,E
01-08-2000,26,31.2,28.1,72,8888,3.5,4,150,2,W
02-08-2000,24,31.1,27.3,80,27.6,1,3,360,2,N
03-08-2000,24,31.2,27.6,76,0,0,4,360,2,N
04-08-2000,25,32.5,27.7,74,0,7.5,4,360,1,N
05-08-2000,25,32.2,27.9,70,0,6.6,5,190,2,E
06-08-2000,25,32.2,27.7,71,0,7,5,20,2,E
07-08-2000,25,33.4,28.6,70,0,0,4,350,1,N
08-08-2000,25,32.6,28.1,74,0,0,5,100,2,E
09-08-2000,25,32.4,28.5,70,0,3,6,80,2,E
10-08-2000,25,32.6,28,70,0,-,6,90,2,E
11-08-2000,25,32.2,28.8,69,8888,0,4,60,1,NE
12-08-2000,25,32,28.4,70,0,0,4,20,1,N
13-08-2000,25,32.8,28.7,70,0,0,3,80,1,E
14-08-2000,24,32.6,27.8,70,0,0,4,90,1,N
15-08-2000,24,32,27.3,74,0,0,4,80,1,E
16-08-2000,24,31.6,28.1,72,0,3.5,4,250,1,N
17-08-2000,25,31.7,27.9,68,0,0,4,50,2,N
18-08-2000,24,31.6,27.8,69,0,5.3,4,10,2,N
19-08-2000,24,31.2,26.8,75,0,4,3,90,1,E
20-08-2000,25,31.2,27.7,71,0,5,4,120,2,E
21-08-2000,25,31.6,27.7,71,0,0,5,300,2,N
22-08-2000,25,32.4,28.2,70,0,7,4,360,2,N
23-08-2000,24,31.4,27.6,72,0,0,4,10,2,N
24-08-2000,25,32.2,27.8,74,0,7,4,90,1,E
25-08-2000,25,32.8,28,78,0,0,4,170,2,N
26-08-2000,26,32,28.5,75,0,6.5,4,150,2,SE
27-08-2000,25,32.8,29.2,76,6,0,4,350,1,N
28-08-2000,25,31.7,27.4,80,8888,3,4,10,2,N
29-08-2000,26,32.5,28.1,74,0,0,4,360,1,N
30-08-2000,26,31.8,28.7,76,0.6,5.2,4,170,2,S
31-08-2000,25,30.8,27.9,83,0,1,4,150,2,E
01-09-2000,25,33,29.1,72,0,7,4,360,2,N
02-09-2000,25,32.6,28.4,76,0,8,4,80,2,E
03-09-2000,26,33.2,28.5,77,0,8,5,90,2,E
04-09-2000,25,32.5,29.1,75,3.4,8,4,70,2,N
05-09-2000,26,32.8,28.7,77,0,8,4,360,1,N
06-09-2000,25,32.6,28.8,78,10,8,4,360,2,N
07-09-2000,26,33,28.4,83,0,8,5,250,2,N
08-09-2000,25,33.2,28.7,70,0,8,5,360,2,N
09-09-2000,25,33.3,28.6,72,0,8,4,360,2,N
10-09-2000,25,33.2,28.8,70,0,8,5,80,2,N
11-09-2000,25,32.8,28.3,71,0,8,5,80,2,N
12-09-2000,26,34.2,29.3,69,0,8,5,80,2,N
13-09-2000,25,33.4,29,72,0,8,5,220,2,E
14-09-2000,26,32.8,28.6,75,0,8,4,290,2,N
15-09-2000,25,33.7,28.7,70,0,8,4,30,2,N
16-09-2000,25,33.8,28.6,70,0,8,6,90,2,E
17-09-2000,26,34.7,29.4,68,0,8,4,80,2,E
18-09-2000,27,33.2,29.6,74,0,8,5,70,2,E
19-09-2000,27,33.5,29.3,71,0,6,4,20,1,N
20-09-2000,26,32,28.9,77,1,5.5,5,300,2,N
21-09-2000,25,31.6,28.4,73,14,3.5,5,40,2,N
22-09-2000,25,31.6,28.4,74,0,6,4,20,2,N
23-09-2000,25,32.6,28.5,79,0,7.5,5,90,2,N
24-09-2000,25,33.5,29,72,8888,2.5,4,80,2,E
25-09-2000,26,32.4,28.6,77,0,7.1,4,30,1,N
26-09-2000,25,31.8,28.3,72,0.6,3,3,50,0,N
27-09-2000,25,33.4,28.6,79,0,8,5,360,2,N
28-09-2000,26,33.2,29.6,70,0,8,5,60,2,E
29-09-2000,26,34,29.8,69,0,8,5,50,2,NE
30-09-2000,26,33.2,29.7,66,0,5.5,4,50,2,E
01-10-2000,26,33.4,28.9,73,0,8,4,120,2,E
02-10-2000,26,32.2,28.8,79,0,3.3,5,320,1,NW
03-10-2000,26,33,29.5,80,0,5,4,360,2,N
04-10-2000,25,33,28.3,77,8.6,0,5,340,2,N
05-10-2000,25,29.4,27,80,10.5,0,4,350,1,N
06-10-2000,25,32.4,28,78,0,5,4,360,1,N
07-10-2000,25,32.6,27.9,75,0,4.3,5,20,1,N
08-10-2000,26,31.2,28.8,70,0,8,4,360,1,N
09-10-2000,26,33.2,29,69,0,7.5,4,360,1,N
10-10-2000,26,33.4,29,72,0,7.5,4,360,1,N
11-10-2000,25,33,29.3,76,0,7,5,350,1,N
12-10-2000,26,33.2,29.2,72,0,5,4,32,1,N
13-10-2000,26,32.9,29.1,79,0,8,4,340,1,N
14-10-2000,25,33.8,28.8,80,0,8,5,350,2,N
15-10-2000,26,33.2,28.5,79,0,5.5,4,340,1,N
16-10-2000,26,32.6,28.7,82,8888,1.6,4,360,1,N
17-10-2000,26,32.4,28.6,83,0,2.3,4,310,2,N
18-10-2000,26,31.4,28.4,77,8888,3.7,5,340,1,W
19-10-2000,26,33,28.9,73,0,4,4,350,1,N
20-10-2000,25,33,29.7,71,0,4.5,4,360,2,N
21-10-2000,25,33.8,28.7,78,0,8,4,350,2,N
22-10-2000,25,32.6,28.2,75,0,5,5,340,2,W
23-10-2000,25,31.8,28.6,78,8.8,0.7,5,350,2,NW
24-10-2000,25,32.2,28.4,86,0,3,4,20,2,N
25-10-2000,25,31.8,28.1,79,0.6,0,4,360,2,NW
26-10-2000,25,33.4,29.2,77,3.3,0.6,5,360,2,N
27-10-2000,24,32.1,27,86,1.3,2,4,270,1,E
28-10-2000,25,32.8,29.1,77,0,0,5,280,2,W
29-10-2000,26,34.4,29.1,71,0,6.5,5,260,3,W
30-10-2000,26,34.4,29.9,72,0,5.3,5,270,2,W
31-10-2000,25,31.1,28.8,-,8888,0,2,10,0,N
01-11-2000,26,29.6,27.4,77,8888,0,4,310,1,NW
02-11-2000,24,30,26.6,76,9.6,0,3,200,0,W
03-11-2000,23,30,25.9,79,30.6,0,3,270,1,W
04-11-2000,24,31.9,27.1,78,0,3.5,3,280,0,W
05-11-2000,26,32.2,27.7,76,0,1,2,280,0,W
06-11-2000,26,32.5,28.7,68,0,5,4,30,1,N
07-11-2000,26,31,28.4,74,0,0.5,5,310,2,N
08-11-2000,26,32.1,28.5,77,0,5.5,4,360,1,N
09-11-2000,24,31.2,28.4,80,2.6,1,3,360,1,N
10-11-2000,25,31.8,27.8,80,0,2.5,4,340,2,N
11-11-2000,25,31.8,27.8,78,0.7,1.5,3,340,0,N
12-11-2000,25,32.4,28.3,78,2.6,4.2,3,350,1,N
13-11-2000,25,31.7,27.8,82,0,5,4,350,1,N
14-11-2000,25,32.4,27.8,74,4.1,4.8,6,40,1,NE
15-11-2000,26,31.8,27.7,78,0.3,4,4,360,4,N
16-11-2000,24,32.1,27.5,77,25.2,1,3,360,4,N
17-11-2000,25,31.8,27.9,89,9.2,3,3,90,1,E
18-11-2000,26,31.6,28.1,75,8888,3,2,30,0,NE
19-11-2000,25,31.8,28.2,75,27.8,2.7,2,10,0,NE
20-11-2000,25,31.4,27.9,78,3.4,3.4,3,20,0,N
21-11-2000,24,31.8,27.3,74,15.1,1,5,290,1,E
22-11-2000,25,28.2,26.6,86,0.1,0.5,5,10,2,N
23-11-2000,24,32.4,27.9,79,8.8,2,5,270,0,W
24-11-2000,24,30,26.3,82,19,0.5,3,270,1,W
25-11-2000,24,27.9,25.1,90,13.2,0,3,280,1,W
26-11-2000,24,31.4,27.4,80,1.3,0.4,5,350,1,N
27-11-2000,26,31,27.5,80,1,1,4,300,1,W
28-11-2000,25,31,27.6,78,0.4,1.7,5,20,3,W
29-11-2000,26,31.1,28,76,8888,2,5,290,3,W
30-11-2000,25,32.4,28.5,77,0,3,8,250,3,W
01-12-2000,25,33.5,28.8,74,0,5.3,6,270,3,W
02-12-2000,25,33.6,28.8,66,0,5.5,5,50,3,W
03-12-2000,25,33.7,28.9,72,0,5.5,7,250,2,W
04-12-2000,25,33.2,28.8,72,0,3.7,5,270,3,W
05-12-2000,24,33.3,28.5,64,0,5.3,5,250,2,W
06-12-2000,25,32.9,27.9,66,0,5,5,250,2,W
07-12-2000,25,33.4,29.4,66,0,5.3,8,250,3,W
08-12-2000,24,32,28.3,74,0,1.5,3,240,2,W
09-12-2000,25,31.6,28.2,75,0,2,4,270,2,W
10-12-2000,25,32.2,28.1,74,0,2.3,4,250,2,W
11-12-2000,25,32.3,28.2,76,42,3,4,270,2,W
12-12-2000,25,31.6,27.9,78,1,4,4,250,1,W
13-12-2000,25,29.4,26.9,82,6,0,8,270,2,W
14-12-2000,24,33.4,28.8,70,0,5,6,270,2,W
15-12-2000,25,31.4,27.8,78,8888,3,3,360,2,N
16-12-2000,26,32,28.2,74,0.4,1.5,5,290,2,W
